timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,attack
201,-1,0.766581091902587,-1.0253149869997,-1,0.99435267542002,0,-1,-0.892857142857143,-1.15857179554625,0.521520677802832,-1,0.89021313614615,-0.875195007800312,-1,-0.067705556694689,-0.665620927018608,-0.477296360485269,-0.362958522237626,-1,0.333337844534185,0.999425925925926,-1,0.949661550195442,0.874132346136048,0.994636891155266,0.403213272369108,-1,0.0
202,-1,0.765285694097697,-1.01997774390726,-1,0.992658478046026,0,-1,-0.892857142857143,-1.18826555176641,0.521520677802832,-1,0.891779034362766,-0.858034321372855,-1,-0.066065204018864,-0.664834984902882,-0.475755825149239,-0.360260781595413,-1,0.333337844534185,0.999388888888889,-1,0.953729303715002,0.874132346136048,0.994636891155266,-0.147524985090272,-1,0.0
203,-1,0.765285694097697,-1.01997774390726,-1,0.993223210504024,0,-1,-0.892857142857143,-1.21143418812096,0.222338375987918,-1,0.889169204001739,-0.854914196567863,-1,-0.064424851343039,-0.664049042788065,-0.474831503947622,-0.358836974034246,-1,0.333337844534185,0.999481481481481,-1,0.949788667492929,0.874132346136048,0.994636891155266,-1.0011566334737,-1,0.0
204,-1,0.763872532856,-1.01452447379108,-1,0.991529013130029,0,-1,-0.892857142857143,-1.21143418812096,-0.712650787048184,-1,0.892301000434971,-0.833073322932917,-1,-0.062784498667214,-0.663263100672339,-0.473907182746004,-0.357113417512833,-1,0.333337844534185,0.999592592592593,-1,0.951949661550195,0.871355853771402,-1,0.160392532485135,-1,0.0
205,-1,0.762459371614301,-1.00909229949738,-1,0.99435267542002,0,-1,-0.785714285714286,-1.21143418812096,-1.16101101210675,-1,0.892301000434971,-0.829953198127925,-1,-0.061144145991388,-0.662477158556612,-0.472828808010784,-0.355689609951666,-1,0.333337844534185,0.999462962962963,-1,0.952839482632599,-1,-0.996834886583436,0.403213272369108,-1,0.0
206,-1,0.760940223279477,-1.0036601252037,-1,0.990964280672031,0,-1,-0.75,-1.21143418812096,-1.26157037458678,-1,0.884645498042627,-0.784711388455538,-1,-0.059503793315563,-0.661691216441795,-0.47105719237435,-0.349245007306381,-1,0.333337844534185,0.999518518518519,-1,0.95144119236025,-1,0.994636891155266,0.403249417165167,-1,0.0
207,-1,0.760940223279477,-1.0036601252037,-1,0.992376111817027,0,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.888995215311004,-0.781591263650546,-1,-0.057863440639738,-0.660905274326069,-0.448488349701521,-0.348046011465398,-1,0.333337844534185,0.999537037037037,-1,0.950932723170305,0.87043035631652,-1,-0.18862161820252,-1,0.0
208,-1,0.757937255640869,-0.992890707817586,-1,0.991811379359028,0,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.889691170073944,-0.775351014040562,-1,-0.056223087963912,-0.660119332211252,-0.431927594839207,-0.346397392184046,-1,0.333337844534185,0.999518518518519,-1,0.951568309657736,0.869504858861638,0.965975030771936,-1.00119277826975,-1,0.0
209,-1,0.756524094399172,-0.987447985612645,-1,0.99435267542002,0,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.898564593301435,-0.761310452418097,-1,-0.054582735288087,-0.659333390095526,-0.430464086269979,-0.344673835662633,-1,0.333337844534185,0.999481481481481,-1,0.935615088823211,0.868579361406756,0.975822050290135,-1.00119277826975,-1,0.0
210,-1,0.754969617033304,-0.982100194608964,-1,0.991811379359028,0,-1,-0.821428571428571,-1.21143418812096,-1.26157037458678,-1,0.89769464984776,-0.759750390015601,-1,-0.052942382612262,-0.6585474479798,-0.353283265934912,-0.342875341901158,-1,0.333337844534185,0.999462962962963,-1,0.930975307464963,0.984266543267006,0.984262352734306,-1.00119277826975,-1,0.0
211,-1,0.753297376230629,-0.97667856822652,-1,0.992093745588027,0,-1,-0.714285714285714,-1.21143418812096,-1.26157037458678,-1,0.901000434971726,-0.748829953198128,-1,-0.051302029936436,-0.657761505864983,-0.352744078567302,-0.34145153433999,-1,0.333337844534185,0.999592592592593,-1,0.93275494962977,0.99074502545118,0.999824160365746,-1.00119277826975,-1,0.0
212,-1,0.999976447312638,-0.748717110294232,-1,0.992093745588027,0,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.90795998260113,-0.741029641185647,-1,-0.049661677260611,-0.656975563749256,-0.352204891199692,-0.336205927535689,-1,0.333337844534185,0.99937037037037,-1,0.931801569898624,0.994447015270708,0.999824160365746,-1.00119277826975,-1,0.0
213,-1,0.999976447312638,-0.748717110294232,-1,0.99435267542002,0,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.89943453675511,-0.730109204368175,-1,-0.048021324584786,-0.656189621634439,-0.350972462930868,-0.333208437933231,-1,0.333337844534185,0.999388888888889,-1,0.931992245844853,1.01110596945858,0.999824160365746,-1.00119277826975,-1,0.0
214,-1,0.999976447312638,-0.748717110294232,-1,0.994635041649019,0,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.90761200521966,-0.714508580343214,-1,-0.046380971908961,-0.655403679518713,-0.348661659926825,-0.332084379332309,-1,0.333337844534185,0.999296296296296,-1,0.930784631518734,1.01295696436835,-1,-1.00119277826975,-0.869565217391304,0.0
215,-1,0.999976447312638,-0.748717110294232,-1,0.993505576733022,0,-1,-0.642857142857143,-1.21143418812096,-1.26157037458678,-1,0.908481948673336,-0.706708268330733,-1,-0.044740619233135,-0.654617737402987,-0.347044097823994,-0.330510697291019,-1,0.333337844534185,0.999425925925926,-1,0.940699780722661,1.03239241092087,-0.959117285036047,-1.00119277826975,-0.826086956521739,0.0
216,-1,0.999976447312638,-0.748717110294232,-1,0.99407030919102,0,-1,0.035714285714286,-1.21143418812096,-1.26157037458678,-1,0.902218355806872,-0.702028081123245,-1,-0.04310026655731,-0.65383179528817,-0.34473329481995,-0.329836262130466,-1,0.333337844534185,0.999407407407407,-1,0.930593955572504,1.0564553447478,0.999824160365746,-1.00119277826975,-1,0.0
217,-1,0.999976447312638,-0.748717110294232,-1,0.992940844275025,-1,-1,-0.607142857142857,-1.21143418812096,-1.26157037458678,-1,0.900130491518051,-0.698907956318253,-1,-0.041459913881484,-0.653045853172443,-1,-0.329086889729851,-1,0.333337844534185,0.999388888888889,-1,0.93091174881622,1.07311429893568,-1,-1.00119277826975,-1,0.0
218,-1,0.999976447312638,-0.748717110294232,-1,0.996046872794014,-1,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.897520661157024,-0.694227769110764,-1,-0.039819561205659,-0.652259911057627,-0.9842095128057,-0.322642287084566,-1,0.333337844534185,0.999444444444444,-1,0.934534591794578,1.09625173530773,-0.959117285036047,-1.00119277826975,-1,0.0
219,-1,0.999976447312638,-0.748717110294232,-1,0.994917407878018,-1,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.889343192692474,-0.68798751950078,-1,-0.038179208529834,-0.6514739689419,-0.982746004236472,-0.320618981602908,-1,0.333337844534185,0.999574074074074,-1,0.93173801124988,1.09995372512726,0.999824160365746,-1.00119277826975,-1,0.0
220,-1,0.999976447312638,-0.748717110294232,-1,0.993505576733022,-1,-1,-0.535714285714286,-1.21143418812096,-1.26157037458678,-1,0.894214876033058,-0.642745709828393,-1,-0.036538855854009,-0.650688026826174,-0.97843250529559,-0.320319232642662,-1,0.333337844534185,0.999407407407407,-1,0.929767693138844,1.1027302174919,0.954193775276948,-1.00119277826975,-1,0.0
221,-1,0.999976447312638,-0.748717110294232,-1,0.991811379359028,-1,-1,-0.357142857142857,-1.21143418812096,-1.26157037458678,-1,0.893692909960852,-0.638065522620905,-1,-0.034898503178183,-0.649902084711357,-0.97789331792798,-0.320019483682416,-1,0.333337844534185,0.999518518518519,-1,0.928750754758954,1.10643220731143,0.996043608229295,-1.00119277826975,-1,0.0
222,-1,0.999976447312638,-0.748717110294232,-1,0.992093745588027,-1,-1,-0.857142857142857,-1.21143418812096,-1.26157037458678,-1,0.894388864723792,-0.63182527301092,-1,-0.033258150502358,-0.649116142595631,-0.976506836125554,-0.319270111281801,-1,0.333337844534185,0.999555555555556,-1,0.930848190167477,1.11198519204072,0.996043608229295,-1.00119277826975,0.608695652173913,0.0
223,-1,0.999976447312638,-0.748717110294232,-1,0.993223210504024,-1,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.890387124836885,-0.619344773790952,-1,-0.031617797826533,-0.648330200480814,-0.975967648757943,-0.317321743040204,-1,0.333337844534185,0.999388888888889,-1,0.929004989353926,1.13419713095789,0.996043608229295,-1.00119277826975,-1,0.0
224,-1,0.999976447312638,-0.748717110294232,-1,0.992658478046026,-1,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.889691170073944,-0.613104524180967,-1,-0.029977445150707,-0.647544258365087,-0.974504140188716,-0.312750571396455,-1,0.333337844534185,0.9995,-1,0.932055804493596,1.13327163350301,-1,-1.00119277826975,-0.826086956521739,0.0
225,-1,0.999976447312638,-0.748717110294232,-1,0.99435267542002,-1,-1,-0.821428571428571,-1.21143418812096,-1.26157037458678,-1,0.892822966507177,-0.602184087363495,-1,-0.028337092474882,-0.646758316249361,-0.973964952821105,-0.309977893514182,-1,0.333337844534185,0.999537037037037,-1,0.934216798550862,1.13234613604813,-0.958238086864779,-1.00119277826975,-1,0.0
226,-1,0.999976447312638,-0.748717110294232,-1,0.993223210504024,-1,-1,-0.75,-1.21143418812096,-1.26157037458678,-1,0.89021313614615,-0.58814352574103,-1,-0.026696739799057,-0.645972374134544,-0.967263624109378,-0.307954588032523,-1,0.333337844534185,0.999574074074074,-1,0.930530396923761,1.13142063859324,0.996043608229295,-1.00119277826975,-1,0.0
227,-1,0.999976447312638,-0.748717110294232,-1,0.991246646901031,-1,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.889865158764679,-0.581903276131045,-1,-0.025056387123232,-0.645186432018818,-0.962410937800886,-0.301884671587545,-1,0.333337844534185,0.999296296296296,-1,0.929640575841357,1.13049514113836,-1,-1.00119277826975,-1,0.0
228,-1,0.782526261246409,-1.10960334579745,-1,0.994917407878018,-1,-1,-0.892857142857143,-1.21143418812096,-1.26157037458678,-1,0.888647237929534,-0.577223088923557,-1,-0.023416034447406,-0.644400489904001,-0.961871750433276,-0.301435048147177,-1,0.333337844534185,0.9995,-1,0.930784631518734,1.12956964368348,-1,-1.00119277826975,-1,0.0
229,-1,0.781395732253051,-1.10415007568126,-1,0.991246646901031,-1,-1,-0.892857142857143,-1.15918708266229,-1.26157037458678,-1,0.888821226620269,-0.552262090483619,-1,-0.021775681771581,-0.643614547788275,-0.958251492393607,-0.300835550226685,-1,0.333337844534185,0.9995,-1,0.928877872056439,1.1286441462286,-0.958238086864779,-1.00119277826975,-1,0.0
230,-1,0.780418295727543,-1.09869680556507,-1,0.993787942962022,-1,-1,-0.821428571428571,-0.69641733694507,-1.26157037458678,-1,0.885167464114832,-0.480499219968799,-1,-0.020135329095756,-0.642828605672548,-0.957712305025997,-0.299711491625763,-1,0.333337844534185,0.999537037037037,-1,0.927924492325292,1.12771864877372,0.996043608229295,-1.00119277826975,-1,0.0
231,-1,0.779417306514674,-1.09325408336014,-1,0.992940844275025,-1,-1,-0.892857142857143,0.106913827501181,-1.26157037458678,-0.842701550081488,0.889865158764679,-0.383775351014041,-1,-0.01849497641993,-0.642042663557731,-0.956556903523975,-0.297163625463674,-1,0.333337844534185,0.9995,-1,0.928750754758954,1.12679315131883,0.978899243889573,-1.00119277826975,-1,0.0
232,-1,0.778298553864996,-1.08782190906646,-1,0.99407030919102,-1,-1,-0.892857142857143,0.307903516827335,-0.38540184337851,-0.729798324275036,0.891431056981296,-0.290171606864275,-1,-0.016854623744105,-0.641256721442005,-0.949239360677836,-0.296489190303121,-1,0.333337844534185,0.999444444444444,-1,0.942034512346267,1.12586765386395,1.00290135396518,-1.00119277826975,-0.869565217391304,0.0
233,-1,0.777156248527958,-1.08236863895027,-1,0.993787942962022,-1,-1,-0.892857142857143,0.307903516827335,0.521515204588742,-0.725519266529298,0.89160504567203,-0.196567862714509,-1,-0.01521427106828,-0.640470779327188,-0.947852878875409,-0.29491550826183,-1,0.333337844534185,0.999351851851852,-1,0.928750754758954,1.12494215640907,1.00290135396518,-1.00119277826975,-1,0.0
234,-1,0.77617881200245,-1.07694701256783,-1,0.991529013130029,-1,-1,-0.892857142857143,0.296437641419899,0.521526151016923,-0.4654193261202,0.887777294475858,-0.102964118564743,-1,-0.013573918392454,-0.639684837211462,-1,-1.06557008505377,-1,0.333337844534185,0.999611111111111,-1,0.927098229891632,1.12401665895419,1.00290135396518,-1.00119277826975,-1,0.0
235,-1,0.775048283009092,-1.07149374245164,-1,0.990399548214033,-1,-1,-0.464285714285714,0.253333702505604,0.521520677802832,-0.203079342058975,0.879947803392779,-0.009360374414977,-1,-0.011933565716629,-0.638898895095736,-0.983593298671288,-0.983288995466297,-1,0.333337844534185,0.999592592592593,-1,0.929831251787586,1.12309116149931,-1,-1.00119277826975,-1,0.0
236,-1,0.773788214235245,-1.06604047233546,-1,0.992093745588027,-1,-1,-0.821428571428571,0.46161146772127,0.255248812312538,-0.030735983573015,0.888125271857328,0.08424336973479,-1,-0.010293213040804,-0.638112952980919,-0.98212979010206,-0.982314811345498,-1,0.333337844534185,0.999425925925926,-1,0.929831251787586,1.12216566404442,-1,-1.00119277826975,-1,0.0
237,-1,0.772634132554525,-1.06060829804178,-1,0.990964280672031,-1,-1,-0.892857142857143,0.669855392145554,-0.062148345994704,-0.632758484524315,0.888125271857328,0.180967238689548,-1,-0.008652860364978,-0.637327010865192,-0.981513575967649,-0.979467196223163,-1,0.333337844534185,0.999351851851852,-1,0.930021927733816,1.12124016658954,1.00290135396518,-1.00119277826975,-1,0.0
238,-1,0.772634132554525,-1.06060829804178,-1,0.992940844275025,0,-1,-0.892857142857143,0.938243632162908,-0.219902795717763,-0.169065858719298,0.888647237929534,0.277691107644306,-1,-0.007012507689153,-0.636541068750375,-0.979896013864818,-0.979092510022856,-1,0.333337844534185,0.999537037037037,-1,0.928941430705183,1.12031466913466,-1,-1.00119277826975,-1,0.0
239,-1,0.771385840124359,-1.05515502792559,-1,0.991811379359028,0,-1,0.357142857142857,1.00007075801835,-0.219869956433219,0.565952054450293,0.890387124836885,0.371294851794072,-1,-0.005372155013328,-0.635755126634649,-0.9789716926632,-0.978343137622241,-1,0.333337844534185,0.999555555555556,-1,0.844408427876823,1.11938917167978,-1,-1.00119277826975,-1,0.0
240,-1,0.770231758443639,-1.04971230572065,-1,0.991811379359028,0,-1,-0.892857142857143,1.00007075801835,-0.028909516824666,0.566217700652627,0.89056111352762,0.464898595943838,-1,-0.003731802337503,-0.634969184518923,-0.97843250529559,-0.97774363970175,-1,0.333337844534185,0.99962962962963,-1,0.844471986525566,1.1184636742249,0.97459117285036,-1.00119277826975,-0.91304347826087,0.0
241,-1,0.768959913326111,-1.04426958351572,-1,0.993223210504024,0,-1,-0.785714285714286,1.00007075801835,0.428673073975961,0.436693638132434,0.88951718138321,0.558502340093604,-1,-0.002091449661677,-0.634183242404106,-0.976198729058348,-0.977069204541197,-1,0.333337844534185,0.999537037037037,-1,0.84415419328185,1.11753817677001,0.977404606998418,-1.00119277826975,-1,0.0
242,-1,0.767676291864902,-1.03883740922204,-1,0.992093745588027,0,-1,-0.071428571428571,1.00007075801835,0.886162620137049,-0.629064566386422,0.889865158764679,0.655226209048362,-1,-0.000451096985852,-0.63339730028838,-0.973656845753899,-0.976544643860767,-1,0.333337844534185,0.999444444444444,-1,0.843899958686878,1.11661267931513,0.993757692983999,-1.00119277826975,-1,0.0
243,-1,0.766298459654247,-1.03340523492835,-1,0.993223210504024,0,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.598601408642834,0.889169204001739,0.706708268330733,-1,0.001189255689973,-0.632611358173563,-0.971346042749856,-0.973172468058001,-1,0.333337844534185,0.999296296296296,-1,0.845044014364254,1.11383618695049,0.999824160365746,-1.00119277826975,-0.826086956521739,0.0
244,-1,0.765003061849357,-1.02797306063466,-1,0.993505576733022,0,-1,-0.321428571428571,1.00007075801835,0.999978107143639,-0.602194812001466,0.890039147455414,0.762870514820593,-1,0.002829608365799,-0.631825416057836,-0.970729828615444,-0.970324852935666,-1,0.333337844534185,0.999574074074074,-1,0.845425366256713,1.1129106894956,0.999824160365746,-1.00119277826975,-1,0.0
245,-1,0.763613453295022,-1.02262526963098,-1,0.995199774107017,0,-1,-0.857142857142857,1.00007075801835,0.999978107143639,-0.613588880193562,0.883253588516746,0.797191887675507,-1,0.004469961041624,-0.63103947394211,-0.970652801848642,-0.969650417775113,-1,0.333337844534185,0.9995,-1,0.844090634633107,1.11198519204072,0.999824160365746,-1.00119277826975,-1,0.0
246,-1,0.762212068397005,-1.01719309533729,-1,0.993505576733022,0,-1,-0.857142857142857,1.00007075801835,0.999978107143639,-0.682430734547647,0.888473249238799,0.800312012480499,-1,0.006110313717449,-0.630253531827293,-0.970113614481032,-0.967102551613024,-1,0.333337844534185,0.999555555555556,-1,0.846760097880319,1.11105969458584,0.999824160365746,-1.00119277826975,-1,0.0
247,-1,0.760798907155306,-1.01175037313236,-1,0.994917407878018,0,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.611851410437742,0.888995215311004,0.801872074882995,-1,0.007750666393274,-0.629467589711567,-0.969343346813018,-0.966428116452471,-1,0.333337844534185,0.99962962962963,-1,0.841675405980868,1.10920869967608,-1,-1.00119277826975,-0.91304347826087,0.0
248,-1,0.759362193226248,-1.00631819883867,-1,0.993787942962022,0,-1,-0.357142857142857,1.00007075801835,0.999978107143639,-0.493606542076206,0.884993475424097,0.806552262090484,-1,0.0093910190691,-0.62868164759675,-0.969266320046216,-0.965903555772041,-1,0.333337844534185,0.999444444444444,-1,0.846315187339117,1.10828320222119,0.999824160365746,-1.00119277826975,-0.956521739130435,0.0
249,-1,0.759362193226248,-1.00631819883867,-1,0.993787942962022,0,-1,-0.714285714285714,1.00007075801835,0.999978107143639,-0.409342848732439,0.885341452805567,0.811232449297972,-1,0.011031371744925,-0.627895705481024,-0.968727132678606,-0.959908576567125,-1,0.333337844534185,0.99937037037037,-1,0.855022722216925,1.10735770476631,1.00298927378231,-1.00119277826975,-1,0.0
250,-1,0.757937255640869,-1.00098095574623,-1,0.992940844275025,0,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.357258244006807,0.884123531970421,0.817472698907956,-1,0.01267172442075,-0.627109763365297,-0.942461005199307,-0.958859455206265,-1,0.333337844534185,0.999537037037037,-1,0.839323735977372,1.10643220731143,1.00518726921048,-1.00119277826975,-0.91304347826087,0.0
251,-1,0.756394554618683,-0.995538233541301,-1,0.993223210504024,0,-1,-0.857142857142857,1.00007075801835,0.999978107143639,-0.476608774940228,0.884471509351891,0.826833073322933,-1,0.014312077096576,-0.62632382125048,-0.941921817831696,-1.05927535688861,-1,0.333337844534185,0.999537037037037,-1,0.844599103823052,1.10550670985655,1.00518726921048,-1.00119277826975,-0.956521739130435,0.0
252,-1,0.754981393376985,-0.990116607158866,-1,0.991811379359028,0,-1,0.464285714285714,1.00007075801835,0.999978107143639,-0.731453228319322,0.888125271857328,0.829953198127925,-1,0.015952429772401,-0.625537879134754,-0.941382630464086,-0.996178200756866,-1,0.333337844534185,0.999407407407407,-1,0.842628785712016,-1,1.00518726921048,-1.00119277826975,-1,0.0
253,-1,0.753415139667437,-0.984779364066424,-1,0.993505576733022,0,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.814123044449072,0.890735102218355,0.834633385335414,-1,0.017592782448227,-0.624751937019937,-0.941305603697285,-0.995204016636067,-1,0.333337844534185,0.999574074074074,-1,0.842438109765786,1.10458121240167,-1,-1.00119277826975,-1,0.0
254,-1,0.751742898864761,-0.979336641861493,-1,0.994917407878018,0,-1,-0.357142857142857,1.00007075801835,0.999978107143639,-0.898896491316241,0.891779034362766,0.83619344773791,-1,0.019233135124052,-0.623965994904211,-0.940227228962064,-0.994679455955637,-1,0.333337844534185,0.999518518518519,-1,0.84739568436775,1.10365571494678,-1,-1.00119277826975,-0.956521739130435,0.0
255,-1,0.999976447312638,-0.748748754027981,-1,0.994917407878018,0,-1,-0.821428571428571,1.00007075801835,0.999978107143639,-0.909396695935613,0.899956502827316,0.83619344773791,-1,0.020873487799877,-0.623180052788484,-0.939379934527248,-0.994154895275207,-1,0.333337844534185,0.999333333333333,-1,0.843391489496933,1.1027302174919,1.00518726921048,-1.00119277826975,-1,0.0
256,-1,0.999976447312638,-0.748748754027981,-1,0.993787942962022,-1,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.600916838379416,0.901522401043932,0.83619344773791,-1,0.022513840475702,-0.622394110673667,-0.93791642595802,-0.993555397354715,-1,0.333337844534185,0.999444444444444,-1,0.844281310579336,1.1027302174919,0.996043608229295,-1.00119277826975,-1,0.0
257,-1,0.999976447312638,-0.748748754027981,-1,0.99435267542002,-1,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.598450636473943,0.901522401043932,0.842433697347894,-1,0.024154193151528,-0.621608168557941,-0.93737723859041,-0.992880962194162,-1,0.333337844534185,0.999574074074074,-1,0.847332125719007,1.1027302174919,0.996043608229295,-1.00119277826975,-0.91304347826087,0.0
258,-1,0.999976447312638,-0.748748754027981,-1,0.993505576733022,-1,-1,-0.964285714285714,1.00007075801835,0.999978107143639,-1.01071918324562,0.902218355806872,-1,-1,0.025794545827353,-0.620822226443124,-0.923050259965338,-0.99070778223238,-1,0.333337844534185,0.999462962962963,-1,0.843772841389391,1.10087922258214,0.996043608229295,-1.00119277826975,-1,0.0
259,-1,0.999976447312638,-0.748748754027981,-1,0.996046872794014,-1,-1,-0.964285714285714,1.00007075801835,0.999978107143639,-0.623780360848057,0.903610265332753,-0.965678627145086,-1,0.027434898503178,-0.620036284327398,-0.882457153860967,-0.989433849151336,-1,0.333337844534185,0.999481481481481,-1,0.842692344360759,1.09995372512726,0.996043608229295,0.403249417165167,-0.739130434782609,0.0
260,-1,0.999976447312638,-0.748748754027981,-1,0.991811379359028,-1,-1,-0.857142857142857,1.00007075801835,0.999978107143639,0.566303856177709,0.903088299260547,-0.960998439937598,-1,0.029075251179004,-0.619250342211672,-0.812979010206047,-0.988534602270598,-1,0.333337844534185,0.999425925925926,-1,0.846950773826548,1.09902822767237,-1,0.295104187374622,-0.956521739130435,0.0
261,-1,0.999976447312638,-0.748748754027981,-1,0.993223210504024,-1,-1,-0.785714285714286,1.00007075801835,0.999978107143639,0.566386421889248,0.902566333188342,-0.956318252730109,-1,0.030715603854829,-0.618464400096855,-0.734642788368958,-0.98808497883023,-1,0.333337844534185,0.999537037037037,-1,0.844027075984364,1.09810273021749,0.996043608229295,-1.00162651582238,-1,0.0
262,-1,0.999976447312638,-0.748748754027981,-1,0.992658478046026,0,-1,0,1.00007075801835,0.999978107143639,0.5663828320757,0.903262287951283,-0.954758190327613,-1,0.032355956530654,-0.617678457981128,-0.659772771037936,-0.988010041590168,-1,0.333337844534185,0.999444444444444,-1,0.844027075984364,1.09625173530773,0.955424652716722,-0.483237850830427,-1,0.0
263,-1,0.999976447312638,-0.748748754027981,-1,0.992940844275025,0,-1,1,1.00007075801835,0.999978107143639,-0.628238909271053,0.896824706394084,-0.954758190327613,-1,0.03399630920648,-0.616892515866311,-0.552782591950703,-0.987635355389861,-1,0.333337844534185,0.999555555555556,-1,0.843010137604474,1.09440074039796,0.978459644803939,0.403249417165167,-1,0.0
264,-1,0.999976447312638,-0.748748754027981,-1,0.991811379359028,0,-1,-0.464285714285714,1.00007075801835,0.999978107143639,-0.627962493628081,0.904306220095693,-0.954758190327613,-1,0.035636661882305,-0.616106573750585,-0.512574619680339,-0.986960920229308,-1,0.333337844534185,0.999537037037037,-1,0.84212031652207,1.09347524294308,0.987515385967997,-0.903818697702998,-1,0.0
265,-1,0.999976447312638,-0.748748754027981,-1,0.991811379359028,0,-1,1,1.00007075801835,0.999978107143639,-0.387958329444369,0.904828186167899,-0.948517940717629,-1,0.03727701455813,-0.615320631634859,-0.511881378779126,-0.986885982989246,-1,0.333337844534185,0.999574074074074,-1,0.845933835446658,1.0925497454882,0.985932829259715,-1.00162651582238,-1,0.0
266,-1,0.999976447312638,-0.748748754027981,-1,0.993787942962022,0,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.192037075594294,0.904306220095693,-1,-1,0.038917367233955,-0.614534689520042,-0.509801656075486,-0.986436359548878,-1,0.333337844534185,0.999611111111111,-1,0.855022722216925,1.09162424803332,0.973184455776332,-1.00162651582238,-1,0.0
267,-1,0.782102312873899,-1.11111169710617,-1,0.993223210504024,-1,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.454219107859537,0.905350152240104,-0.996879875195008,-1,0.040557719909781,-0.613748747404316,-0.504563835932987,-0.984637865787403,-1,0.333337844534185,0.999481481481481,-1,0.844281310579336,1.09069875057844,0.995516089326534,-1.00162651582238,-0.739130434782609,0.0
268,-1,0.781101323661031,-1.10569007072374,-1,0.994917407878018,-1,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.716469346582137,0.906046107003044,-0.996879875195008,-1,0.042198072585606,-0.612962805289499,-0.500096283458502,-0.984113305106973,-1,0.333337844534185,0.9995,-1,0.847141449772777,1.08977325312355,0.995516089326534,-1.00162651582238,-0.652173913043478,0.0
269,-1,0.780100334448161,-1.10021570478505,-1,0.99407030919102,0,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-0.729776785393766,0.904828186167899,-0.996879875195008,-1,0.043838425261431,-0.612176863173772,-0.495012516849605,-0.983513807186481,-1,0.333337844534185,0.999518518518519,-1,0.845552483554199,1.08792225821379,0.995516089326534,-1.00162651582238,-0.869565217391304,0.0
270,-1,0.779134674266334,-1.09479407840262,-1,0.992093745588027,0,-1,-0.964285714285714,1.00007075801835,0.999978107143639,-0.839714825211979,0.904306220095693,-1,-1,0.045478777937257,-0.611390921058046,-0.491777392643944,-0.98343886994642,-1,0.333337844534185,0.999444444444444,-1,0.846887215177805,1.08144377602962,-1,-1.00162651582238,-0.91304347826087,0.0
271,-1,0.778027697960337,-1.08933026037518,-1,0.994917407878018,0,-1,-0.964285714285714,1.00007075801835,0.999978107143639,-1,0.904306220095693,-0.998439937597504,-1,0.047119130613082,-0.610604978943229,-0.487617947236665,-0.98291430926599,-1,0.333337844534185,0.999574074074074,-1,0.845171131661741,1.07774178621009,-1,-1.00162651582238,-0.652173913043478,0.0
272,-1,0.777003156060107,-1.0838980860815,-1,0.993505576733022,0,-1,-0.964285714285714,1.00007075801835,0.999978107143639,-1,0.897868638538494,-0.996879875195008,-1,0.048759483288907,-0.609819036827503,-0.484074715963797,-0.982239874105437,-1,0.333337844534185,0.999444444444444,-1,0.842183875170813,1.07403979639056,-0.065764023210832,-1.00162651582238,-1,0.0
273,-1,0.775896179754111,-1.07845536387657,-1,0.991811379359028,0,-1,-0.892857142857143,1.00007075801835,0.999978107143639,-1,0.905002174858633,-0.990639625585023,-1,0.050399835964733,-0.609033094712686,-0.482996341228577,-0.981565438944883,-1,0.333337844534185,0.999518518518519,-1,0.844281310579336,1.06941230911615,0.995516089326534,-1.00162651582238,-1,0.0
274,-1,0.774753874417071,-1.07300209376038,-1,0.993787942962022,0,-1,-0.964285714285714,1.00007075801835,0.999978107143639,-1,0.904480208786428,-0.985959438377535,-1,0.052040188640558,-0.60824715259696,-0.480069324090121,-0.98089100378433,-1,0.333337844534185,0.999481481481481,-1,0.84637874598786,1.0666358167515,-1,-1.00162651582238,-1,0.0
